Show,EpId,ClipId,Start,Stop,Start_5_sec,Stop_5_sec,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech
FluencyBank,179,46,3826560,3874560,3810560,3890560,0,0,0,0,0,2,0,0,1,0,0,0
FluencyBank,179,47,3853760,3901760,3837760,3917760,0,0,0,0,0,3,0,2,0,0,0,0
FluencyBank,179,48,3901280,3949280,3885280,3965280,0,0,0,2,1,0,0,0,0,0,0,0
FluencyBank,179,49,4156320,4204320,4140320,4220320,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,179,50,4178720,4226720,4162720,4242720,0,0,0,1,0,0,0,2,2,1,0,0
FluencyBank,179,51,4193760,4241760,4177760,4257760,0,0,0,0,0,0,0,3,3,1,0,0
FluencyBank,179,52,4441760,4489760,4425760,4505760,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,179,53,4464000,4512000,4448000,4528000,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,179,54,4641600,4689600,4625600,4705600,0,0,1,1,0,1,0,2,0,0,0,0
FluencyBank,179,55,4667680,4715680,4651680,4731680,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,179,56,505920,553920,489920,569920,0,0,0,2,0,0,0,0,1,0,0,0
FluencyBank,179,57,4713920,4761920,4697920,4777920,0,0,1,0,0,0,0,0,2,1,0,0
FluencyBank,179,58,4736480,4784480,4720480,4800480,0,0,0,1,3,1,1,1,0,0,0,0
FluencyBank,179,59,4844480,4892480,4828480,4908480,0,0,2,0,0,0,0,2,1,2,0,0
FluencyBank,179,60,4866560,4914560,4850560,4930560,0,0,2,0,0,0,0,3,1,0,0,0
FluencyBank,179,61,4889600,4937600,4873600,4953600,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,179,62,5272960,5320960,5256960,5336960,0,0,0,1,0,0,0,2,2,1,0,0
FluencyBank,179,63,5297760,5345760,5281760,5361760,0,0,0,0,0,3,0,3,0,1,0,0
FluencyBank,179,64,5369760,5417760,5353760,5433760,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,179,65,5392800,5440800,5376800,5456800,1,0,0,2,1,0,0,0,0,0,0,0
FluencyBank,179,66,5491200,5539200,5475200,5555200,0,0,0,0,0,3,0,2,0,0,0,0
FluencyBank,179,67,5520960,5568960,5504960,5584960,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,179,68,5558560,5606560,5542560,5622560,0,0,0,1,1,1,0,0,2,0,0,0
FluencyBank,179,69,5600480,5648480,5584480,5664480,0,0,0,0,0,3,0,0,0,0,0,0
FluencyBank,179,70,5624640,5672640,5608640,5688640,0,0,1,0,0,1,0,0,1,0,0,0
FluencyBank,179,71,5672640,5720640,5656640,5736640,0,0,0,0,2,1,0,2,0,0,0,0
FluencyBank,179,72,592640,640640,576640,656640,1,0,0,1,0,0,0,0,2,0,0,0
FluencyBank,179,73,615200,663200,599200,679200,1,0,0,0,2,1,1,1,1,0,0,0
FluencyBank,179,74,5730880,5778880,5714880,5794880,0,0,0,0,0,0,0,1,3,0,0,0
FluencyBank,179,75,5769120,5817120,5753120,5833120,0,0,0,2,0,0,0,0,1,0,0,0
FluencyBank,179,76,6002880,6050880,5986880,6066880,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,179,77,6025600,6073600,6009600,6089600,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,179,78,6065600,6113600,6049600,6129600,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,179,79,666400,714400,650400,730400,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,179,80,776000,824000,760000,840000,0,0,0,0,3,0,0,3,0,0,0,0
FluencyBank,179,81,799520,847520,783520,863520,0,0,0,0,0,0,0,3,3,1,0,0
FluencyBank,179,82,934880,982880,918880,998880,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,179,83,960480,1008480,944480,1024480,0,0,0,1,1,3,0,2,0,0,0,0
FluencyBank,179,84,1040640,1088640,1024640,1104640,0,0,0,0,0,1,2,0,2,0,0,0
FluencyBank,179,85,1064480,1112480,1048480,1128480,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,179,86,1160960,1208960,1144960,1224960,0,0,0,1,0,0,0,0,2,0,0,0
FluencyBank,179,87,1182880,1230880,1166880,1246880,0,0,0,2,1,0,0,1,0,1,0,0
FluencyBank,193,0,26240,74240,10240,90240,0,0,0,0,3,0,0,0,0,0,0,0
FluencyBank,193,1,2965120,3013120,2949120,3029120,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,193,2,3006400,3054400,2990400,3070400,0,0,3,0,0,0,0,0,0,0,0,0
FluencyBank,193,3,3104640,3152640,3088640,3168640,0,0,0,0,0,0,0,3,3,1,0,0
FluencyBank,193,4,3132960,3180960,3116960,3196960,0,0,0,1,0,1,0,2,1,0,0,0
FluencyBank,193,5,3193920,3241920,3177920,3257920,0,0,0,1,0,1,0,3,1,0,0,0
FluencyBank,193,6,3218240,3266240,3202240,3282240,1,0,0,1,0,2,0,3,0,0,0,0
FluencyBank,193,7,3307360,3355360,3291360,3371360,0,0,0,0,0,3,0,3,0,0,0,0
FluencyBank,193,8,3331680,3379680,3315680,3395680,0,0,1,1,2,0,0,3,0,0,0,0
FluencyBank,193,9,3391520,3439520,3375520,3455520,0,0,1,1,1,0,2,0,0,0,0,0
FluencyBank,193,10,3435840,3483840,3419840,3499840,1,0,0,0,1,0,3,0,2,0,0,0
FluencyBank,193,11,3479840,3527840,3463840,3543840,0,0,2,0,1,0,0,0,0,0,0,0
FluencyBank,193,12,4063680,4111680,4047680,4127680,0,0,0,0,0,0,1,0,3,1,0,0
FluencyBank,193,13,4115200,4163200,4099200,4179200,0,0,1,1,2,0,0,0,0,0,0,0
FluencyBank,193,14,4153920,4201920,4137920,4217920,0,0,1,1,2,0,0,1,0,0,0,0
FluencyBank,193,15,4182400,4230400,4166400,4246400,1,0,0,0,1,0,0,0,1,0,0,0
FluencyBank,193,16,4196320,4244320,4180320,4260320,0,0,0,1,3,0,0,1,0,0,0,0
FluencyBank,193,17,4339680,4387680,4323680,4403680,0,0,1,1,0,0,0,2,2,0,0,0
FluencyBank,193,18,4365920,4413920,4349920,4429920,0,0,0,2,2,0,0,2,0,1,0,0
FluencyBank,193,19,106880,154880,90880,170880,0,0,3,0,0,0,0,0,0,0,0,0
FluencyBank,193,20,132320,180320,116320,196320,0,0,3,0,3,0,0,0,0,0,0,0
FluencyBank,193,21,4556640,4604640,4540640,4620640,0,0,0,1,1,1,0,2,0,0,0,0
FluencyBank,193,22,4581280,4629280,4565280,4645280,0,0,0,1,2,1,1,1,0,0,0,0
FluencyBank,193,23,5695040,5743040,5679040,5759040,0,0,1,0,1,0,0,0,1,0,0,0
FluencyBank,193,24,5724000,5772000,5708000,5788000,0,0,0,0,3,0,0,1,0,0,0,0
FluencyBank,193,25,6257280,6305280,6241280,6321280,0,0,1,1,1,0,1,1,0,0,0,0
FluencyBank,193,26,6284000,6332000,6268000,6348000,0,0,0,0,3,0,1,0,0,0,0,0
FluencyBank,193,27,6580960,6628960,6564960,6644960,0,0,0,0,3,0,2,0,0,0,0,0
FluencyBank,193,28,6632640,6680640,6616640,6696640,0,0,0,0,3,0,0,1,0,0,0,0
FluencyBank,193,29,6842080,6890080,6826080,6906080,0,0,3,1,0,0,1,1,0,0,0,0
FluencyBank,193,30,6868000,6916000,6852000,6932000,0,0,0,2,2,1,1,0,0,0,0,0
FluencyBank,193,31,7168800,7216800,7152800,7232800,0,0,0,0,3,1,0,1,0,0,0,0
FluencyBank,193,32,7193440,7241440,7177440,7257440,0,0,0,1,2,0,0,3,0,0,0,0
FluencyBank,193,33,7548000,7596000,7532000,7612000,0,0,0,0,3,0,2,0,0,0,0,0
FluencyBank,193,34,7579680,7627680,7563680,7643680,0,0,0,0,2,0,1,0,1,0,0,0
FluencyBank,193,35,7817440,7865440,7801440,7881440,0,0,1,1,3,1,0,1,0,0,0,0
FluencyBank,193,36,7844160,7892160,7828160,7908160,0,0,0,2,3,0,1,0,0,0,0,0
FluencyBank,193,37,8191520,8239520,8175520,8255520,0,0,0,1,2,1,0,3,0,0,0,0
FluencyBank,193,38,8219680,8267680,8203680,8283680,1,0,0,1,0,0,1,1,2,1,0,0
FluencyBank,193,39,8238720,8286720,8222720,8302720,0,0,2,1,2,3,0,0,0,0,0,0
FluencyBank,193,40,175520,223520,159520,239520,0,0,1,0,3,0,0,0,0,0,0,0
FluencyBank,193,41,209920,257920,193920,273920,0,0,0,0,2,0,0,0,1,0,0,0
FluencyBank,193,42,8492480,8540480,8476480,8556480,0,0,0,1,1,1,0,3,0,0,0,0
FluencyBank,193,43,8520000,8568000,8504000,8584000,0,0,0,1,3,0,0,3,0,0,0,0
FluencyBank,193,44,8640000,8688000,8624000,8704000,0,0,0,1,3,0,0,0,0,0,0,0
FluencyBank,193,45,8688160,8736160,8672160,8752160,0,0,0,1,2,0,0,0,0,0,0,0
FluencyBank,193,46,9202240,9250240,9186240,9266240,1,0,0,1,3,0,0,0,0,0,0,0
FluencyBank,193,47,9240800,9288800,9224800,9304800,0,0,0,1,1,2,0,0,1,0,0,0
FluencyBank,193,48,9782400,9830400,9766400,9846400,0,0,0,0,2,0,0,0,1,0,0,0
FluencyBank,193,49,9814080,9862080,9798080,9878080,1,0,0,2,0,0,1,0,1,0,0,0
FluencyBank,193,50,9852480,9900480,9836480,9916480,0,0,0,1,2,0,0,0,0,0,0,0
FluencyBank,193,51,9870880,9918880,9854880,9934880,0,0,0,1,2,0,0,0,0,0,0,0
FluencyBank,193,52,10048320,10096320,10032320,10112320,0,0,0,1,2,0,0,0,0,1,0,0
FluencyBank,193,53,10077280,10125280,10061280,10141280,0,0,0,0,3,0,0,0,0,0,0,0
FluencyBank,193,54,10178720,10226720,10162720,10242720,0,0,3,0,0,0,0,0,0,0,0,0
FluencyBank,193,55,10234560,10282560,10218560,10298560,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,193,56,10261120,10309120,10245120,10325120,0,0,0,1,0,0,0,0,2,0,0,0
FluencyBank,193,57,10273600,10321600,10257600,10337600,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,193,58,237600,285600,221600,301600,0,0,0,0,1,0,0,0,2,1,0,0
FluencyBank,193,59,10319200,10367200,10303200,10383200,0,0,2,0,1,0,0,1,0,0,0,0
FluencyBank,193,60,10524320,10572320,10508320,10588320,0,0,1,2,1,0,0,0,0,0,0,0
FluencyBank,193,61,10552640,10600640,10536640,10616640,0,0,0,1,2,0,0,0,0,0,0,0
FluencyBank,193,62,10856800,10904800,10840800,10920800,0,0,0,2,2,1,0,1,0,0,0,0
FluencyBank,193,63,10881920,10929920,10865920,10945920,0,0,3,0,1,0,0,0,0,0,0,0
FluencyBank,193,64,11228320,11276320,11212320,11292320,0,0,1,0,3,1,1,1,0,0,0,0
FluencyBank,193,65,11253760,11301760,11237760,11317760,0,0,0,2,2,0,0,3,0,0,0,0
FluencyBank,193,66,11293920,11341920,11277920,11357920,0,0,0,2,2,0,1,0,0,0,0,0
FluencyBank,193,67,11336480,11384480,11320480,11400480,0,0,0,0,1,0,0,3,2,0,0,0
FluencyBank,193,68,11361120,11409120,11345120,11425120,0,0,0,2,3,0,2,3,0,0,0,0
FluencyBank,193,69,11750880,11798880,11734880,11814880,0,0,0,2,2,0,1,0,0,0,0,0
FluencyBank,193,70,11775840,11823840,11759840,11839840,0,0,0,1,1,1,1,3,0,0,0,0
FluencyBank,193,71,12697600,12745600,12681600,12761600,0,0,0,1,3,1,0,1,0,0,0,0
FluencyBank,193,72,12722080,12770080,12706080,12786080,0,0,0,1,1,1,0,0,1,0,0,0
FluencyBank,193,73,12775520,12823520,12759520,12839520,0,0,0,1,2,0,1,0,0,0,0,0
FluencyBank,193,74,12810720,12858720,12794720,12874720,0,0,0,0,2,1,0,0,0,0,0,0
FluencyBank,193,75,12987200,13035200,12971200,13051200,0,0,0,0,1,2,0,2,0,0,0,0
FluencyBank,193,76,13014240,13062240,12998240,13078240,0,0,0,1,2,0,1,2,0,0,0,0
FluencyBank,193,77,286240,334240,270240,350240,0,0,2,0,1,0,0,0,0,1,0,0
FluencyBank,193,78,311680,359680,295680,375680,0,0,0,1,2,1,0,0,0,0,0,0
FluencyBank,193,79,14065600,14113600,14049600,14129600,0,0,0,2,3,0,0,3,0,0,0,0
FluencyBank,193,80,14092800,14140800,14076800,14156800,0,0,0,0,3,1,0,1,0,0,0,0
FluencyBank,193,81,14284320,14332320,14268320,14348320,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,193,82,14317600,14365600,14301600,14381600,1,0,0,1,1,0,1,0,1,0,0,0
FluencyBank,193,83,14353120,14401120,14337120,14417120,1,0,2,1,0,0,1,0,0,0,0,0
FluencyBank,193,84,14381760,14429760,14365760,14445760,0,0,2,0,3,1,0,1,0,0,0,0
FluencyBank,193,85,14493760,14541760,14477760,14557760,0,0,3,0,0,0,0,1,0,0,0,0
FluencyBank,193,86,14540480,14588480,14524480,14604480,0,0,1,0,1,1,2,2,1,0,0,0
FluencyBank,193,87,14988800,15036800,14972800,15052800,0,0,0,3,1,0,1,0,0,0,0,0
FluencyBank,193,88,15017920,15065920,15001920,15081920,0,0,0,1,1,0,0,0,2,0,0,0
FluencyBank,193,89,15215200,15263200,15199200,15279200,0,0,1,0,0,0,0,3,2,0,0,0
FluencyBank,193,90,15240800,15288800,15224800,15304800,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,193,91,15266560,15314560,15250560,15330560,0,0,2,1,3,0,1,1,0,0,0,0
FluencyBank,193,92,15345600,15393600,15329600,15409600,0,0,0,1,2,0,0,1,0,0,0,0
FluencyBank,193,93,15370240,15418240,15354240,15434240,0,0,2,2,3,0,0,0,0,0,0,0
FluencyBank,193,94,15930560,15978560,15914560,15994560,0,0,0,1,3,0,1,0,0,0,0,0
FluencyBank,193,95,15964800,16012800,15948800,16028800,0,0,0,1,3,0,0,0,0,0,0,0
FluencyBank,193,96,376960,424960,360960,440960,0,0,0,1,3,0,0,1,0,0,0,0
FluencyBank,193,97,406240,454240,390240,470240,0,0,0,2,1,0,0,0,0,0,0,0
FluencyBank,193,98,16072160,16120160,16056160,16136160,0,0,0,0,3,0,0,1,0,0,0,0
FluencyBank,193,99,16100000,16148000,16084000,16164000,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,193,100,16116480,16164480,16100480,16180480,0,0,2,0,0,0,0,0,1,0,0,0
FluencyBank,193,101,16128480,16176480,16112480,16192480,0,0,3,0,0,0,0,0,0,0,0,0
FluencyBank,193,102,16143520,16191520,16127520,16207520,0,0,3,0,0,0,1,0,0,0,0,0
FluencyBank,193,103,16251520,16299520,16235520,16315520,0,0,0,0,3,0,0,1,0,1,0,0
FluencyBank,193,104,16277440,16325440,16261440,16341440,0,0,0,1,2,0,0,1,0,1,0,0
FluencyBank,193,105,16468480,16516480,16452480,16532480,0,0,0,1,2,0,0,0,0,0,0,0
FluencyBank,193,106,16500160,16548160,16484160,16564160,0,0,0,1,0,0,0,2,2,1,0,0
FluencyBank,193,107,16522080,16570080,16506080,16586080,0,0,0,0,3,1,0,2,0,0,0,0
FluencyBank,193,108,17617440,17665440,17601440,17681440,0,0,1,1,0,0,1,1,1,0,0,0
FluencyBank,193,109,17643200,17691200,17627200,17707200,0,0,0,0,2,0,0,0,1,0,0,0
FluencyBank,193,110,17752800,17800800,17736800,17816800,0,0,1,1,1,0,0,2,0,0,0,0
FluencyBank,193,111,17791680,17839680,17775680,17855680,0,0,1,1,1,1,0,1,0,0,0,0
FluencyBank,193,112,17842400,17890400,17826400,17906400,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,193,113,714720,762720,698720,778720,0,0,0,2,3,0,1,0,0,0,0,0
FluencyBank,193,114,746240,794240,730240,810240,0,0,0,1,0,0,1,0,2,0,0,0
FluencyBank,193,115,17880800,17928800,17864800,17944800,1,0,1,0,0,0,1,0,2,0,0,0
FluencyBank,193,116,1079360,1127360,1063360,1143360,0,0,0,1,2,0,0,3,0,0,0,0
FluencyBank,193,117,1105440,1153440,1089440,1169440,0,0,0,0,0,1,0,3,2,0,0,0
FluencyBank,193,118,1504160,1552160,1488160,1568160,0,0,0,0,3,0,0,0,0,0,0,0
FluencyBank,193,119,1530240,1578240,1514240,1594240,0,0,0,1,3,2,1,0,0,0,0,0
FluencyBank,193,120,2796320,2844320,2780320,2860320,0,0,1,1,2,0,0,0,0,1,0,0
FluencyBank,193,121,2825760,2873760,2809760,2889760,0,0,0,2,1,0,0,0,2,0,0,0
FluencyBank,218,0,0,39200,-16000,55200,0,0,0,0,0,0,0,0,3,2,0,0
FluencyBank,218,1,1091040,1139040,1075040,1155040,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,218,2,1114720,1162720,1098720,1178720,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,218,3,1293440,1341440,1277440,1357440,0,0,0,1,0,2,0,1,0,0,0,0
FluencyBank,218,4,1316160,1364160,1300160,1380160,0,0,0,2,2,1,0,2,0,0,0,0
FluencyBank,218,5,1405440,1453440,1389440,1469440,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,218,6,1428800,1476800,1412800,1492800,0,0,0,1,0,0,0,3,2,0,0,0
FluencyBank,218,7,1502880,1550880,1486880,1566880,0,0,0,2,1,1,0,1,0,0,0,0
FluencyBank,218,8,1526240,1574240,1510240,1590240,0,0,0,1,0,0,0,3,2,0,0,0
FluencyBank,218,9,1550560,1598560,1534560,1614560,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,218,10,1609600,1657600,1593600,1673600,0,0,0,0,2,1,0,2,0,1,0,0
FluencyBank,218,11,1681120,1729120,1665120,1745120,0,0,0,1,0,3,0,2,0,0,0,0
FluencyBank,218,12,1703680,1751680,1687680,1767680,0,0,0,0,0,3,0,2,0,0,0,0
FluencyBank,218,13,1740160,1788160,1724160,1804160,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,218,14,1764960,1812960,1748960,1828960,0,0,0,1,0,0,0,3,2,0,0,0
FluencyBank,218,15,1863200,1911200,1847200,1927200,0,0,0,0,0,1,0,0,2,1,0,0
FluencyBank,218,16,1890880,1938880,1874880,1954880,0,0,0,0,0,3,0,1,0,0,0,0
FluencyBank,218,17,1951200,1999200,1935200,2015200,0,0,0,0,0,0,0,1,3,0,0,0
FluencyBank,218,18,1974880,2022880,1958880,2038880,0,0,1,0,0,2,0,3,0,0,0,0
FluencyBank,218,19,9760,57760,-6240,73760,0,0,0,0,0,0,0,0,3,2,0,0
FluencyBank,218,20,2022400,2070400,2006400,2086400,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,218,21,2049120,2097120,2033120,2113120,0,0,0,1,1,1,0,0,0,1,0,0
FluencyBank,218,22,2200800,2248800,2184800,2264800,0,0,2,0,0,2,0,2,0,1,0,0
FluencyBank,218,23,2226560,2274560,2210560,2290560,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,218,24,2265760,2313760,2249760,2329760,0,0,0,0,0,0,0,1,3,1,0,0
FluencyBank,218,25,2344480,2392480,2328480,2408480,0,0,0,0,0,0,0,1,3,0,0,0
FluencyBank,218,26,2369440,2417440,2353440,2433440,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,218,27,2554720,2602720,2538720,2618720,0,0,0,0,0,1,0,0,2,1,0,0
FluencyBank,218,28,2578880,2626880,2562880,2642880,0,0,0,0,0,0,0,3,3,1,0,0
FluencyBank,218,29,2643680,2691680,2627680,2707680,0,0,1,0,0,0,0,3,2,1,0,0
FluencyBank,218,30,2669760,2717760,2653760,2733760,0,0,0,0,0,0,0,0,3,2,0,0
FluencyBank,218,31,2703840,2751840,2687840,2767840,0,0,0,0,0,1,0,2,2,2,0,0
FluencyBank,218,32,2726880,2774880,2710880,2790880,0,0,0,0,0,0,0,2,3,2,0,0
FluencyBank,218,33,2788160,2836160,2772160,2852160,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,218,34,2815680,2863680,2799680,2879680,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,218,35,2881920,2929920,2865920,2945920,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,218,36,2907840,2955840,2891840,2971840,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,218,37,183840,231840,167840,247840,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,218,38,206560,254560,190560,270560,0,0,1,0,0,0,0,0,2,2,0,0
FluencyBank,218,39,2955360,3003360,2939360,3019360,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,218,40,2993600,3041600,2977600,3057600,0,0,0,0,0,3,0,3,0,1,0,0
FluencyBank,218,41,3076800,3124800,3060800,3140800,0,0,0,1,0,0,0,1,2,0,0,0
FluencyBank,218,42,3099360,3147360,3083360,3163360,0,0,0,3,1,0,0,0,0,0,0,0
FluencyBank,218,43,3138560,3186560,3122560,3202560,0,0,0,0,0,3,0,1,0,0,0,0
FluencyBank,218,44,3202560,3250560,3186560,3266560,0,0,0,2,0,0,0,3,1,0,0,0
FluencyBank,218,45,3226560,3274560,3210560,3290560,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,218,46,3300640,3348640,3284640,3364640,0,0,0,0,0,3,0,1,0,1,0,0
FluencyBank,218,47,3325440,3373440,3309440,3389440,0,0,0,2,0,0,1,0,1,1,0,0
FluencyBank,218,48,3440480,3488480,3424480,3504480,0,0,1,1,0,0,0,1,1,1,0,0
FluencyBank,218,49,3466400,3514400,3450400,3530400,0,0,0,1,1,0,0,0,1,0,0,0
FluencyBank,218,50,3512160,3560160,3496160,3576160,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,218,51,3601920,3649920,3585920,3665920,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,218,52,3627360,3675360,3611360,3691360,0,0,1,2,0,1,0,2,0,0,0,0
FluencyBank,218,53,3686080,3734080,3670080,3750080,0,0,0,2,2,0,0,0,0,0,0,0
FluencyBank,218,54,416640,464640,400640,480640,0,0,0,0,1,0,0,2,2,0,0,0
FluencyBank,218,55,441280,489280,425280,505280,0,0,0,1,0,0,0,3,2,0,0,0
FluencyBank,218,56,3743200,3791200,3727200,3807200,0,0,0,0,3,0,0,3,0,0,0,0
FluencyBank,218,57,3775840,3823840,3759840,3839840,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,218,58,3851360,3899360,3835360,3915360,0,0,0,0,0,0,1,0,3,0,0,0
FluencyBank,218,59,3885120,3933120,3869120,3949120,0,0,2,0,0,0,0,1,1,0,0,0
FluencyBank,218,60,3893440,3941440,3877440,3957440,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,218,61,3908800,3956800,3892800,3972800,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,218,62,3921760,3969760,3905760,3985760,0,0,0,0,0,0,1,2,3,1,0,0
FluencyBank,218,63,3959200,4007200,3943200,4023200,0,0,2,0,0,0,0,2,1,0,0,0
FluencyBank,218,64,4051520,4099520,4035520,4115520,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,218,65,4079520,4127520,4063520,4143520,0,0,1,0,0,1,0,2,2,1,0,0
FluencyBank,218,66,4394080,4442080,4378080,4458080,1,0,2,0,0,0,0,2,1,0,0,0
FluencyBank,218,67,4425280,4473280,4409280,4489280,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,218,68,4465120,4513120,4449120,4529120,0,0,0,0,0,0,0,1,3,1,0,0
FluencyBank,218,69,4489120,4537120,4473120,4553120,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,218,70,4551680,4599680,4535680,4615680,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,218,71,491360,539360,475360,555360,0,0,1,0,0,1,0,3,1,0,0,0
FluencyBank,218,72,4716960,4764960,4700960,4780960,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,218,73,4743520,4791520,4727520,4807520,0,0,0,0,0,1,0,3,2,0,0,0
FluencyBank,218,74,4911680,4959680,4895680,4975680,0,0,0,1,0,2,0,3,0,0,0,0
FluencyBank,218,75,4936160,4984160,4920160,5000160,0,0,0,2,0,1,0,1,0,0,0,0
FluencyBank,218,76,4959040,5007040,4943040,5023040,0,0,0,1,1,1,0,0,0,0,0,0
FluencyBank,218,77,4972640,5020640,4956640,5036640,0,0,0,2,2,0,0,0,0,0,0,0
FluencyBank,218,78,5019680,5067680,5003680,5083680,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,218,79,511040,559040,495040,575040,0,0,0,1,1,1,0,3,2,1,0,0
FluencyBank,218,80,596160,644160,580160,660160,0,0,0,2,0,1,0,2,0,0,0,0
FluencyBank,218,81,620800,668800,604800,684800,1,0,0,2,1,1,0,2,0,0,0,0
FluencyBank,218,82,672320,720320,656320,736320,0,0,1,1,0,3,0,1,0,0,0,0
FluencyBank,218,83,695040,743040,679040,759040,0,0,1,1,0,0,0,0,1,1,0,0
FluencyBank,218,84,731680,779680,715680,795680,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,218,85,755840,803840,739840,819840,0,0,0,0,0,1,0,3,2,0,0,0
FluencyBank,218,86,1010720,1058720,994720,1074720,0,0,1,0,0,0,0,2,2,1,0,0
FluencyBank,218,87,983520,1031520,967520,1047520,0,0,0,0,0,0,0,3,3,1,0,0
FluencyBank,219,0,23360,71360,7360,87360,0,0,0,0,0,0,0,0,3,2,0,0
FluencyBank,219,1,1531840,1579840,1515840,1595840,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,219,2,1718400,1766400,1702400,1782400,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,219,3,1750880,1798880,1734880,1814880,1,0,0,2,1,0,0,3,1,1,0,0
FluencyBank,219,4,1772320,1820320,1756320,1836320,0,0,1,0,0,0,0,2,2,0,0,0
FluencyBank,219,5,1953280,2001280,1937280,2017280,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,219,6,1977600,2025600,1961600,2041600,0,0,1,1,0,0,0,0,1,0,0,0
FluencyBank,219,7,2121120,2169120,2105120,2185120,1,0,0,1,2,0,0,2,0,0,0,0
FluencyBank,219,8,2146240,2194240,2130240,2210240,0,0,0,1,0,0,0,3,2,1,0,0
FluencyBank,219,9,2229280,2277280,2213280,2293280,0,0,2,0,2,0,0,0,0,0,0,0
FluencyBank,219,10,2264320,2312320,2248320,2328320,0,0,0,3,1,0,0,0,0,0,0,0
FluencyBank,219,11,2614080,2662080,2598080,2678080,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,219,12,2642400,2690400,2626400,2706400,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,219,13,2841600,2889600,2825600,2905600,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,219,14,2866400,2914400,2850400,2930400,0,0,1,1,0,0,0,2,1,1,0,0
FluencyBank,219,15,3115040,3163040,3099040,3179040,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,219,16,3140640,3188640,3124640,3204640,0,0,0,1,0,0,0,2,2,0,0,0
FluencyBank,219,17,3201280,3249280,3185280,3265280,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,219,18,3239520,3287520,3223520,3303520,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,219,19,42080,90080,26080,106080,0,0,0,0,0,0,0,0,3,2,0,0
FluencyBank,219,20,3507200,3555200,3491200,3571200,0,0,0,0,0,1,0,3,2,0,0,0
FluencyBank,219,21,3533120,3581120,3517120,3597120,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,219,22,3639360,3687360,3623360,3703360,0,0,0,0,0,0,0,2,3,0,0,0
