Show,EpId,ClipId,Start,Stop,Start_5_sec,Stop_5_sec,is_probably_host,speaker,clip_silhouette_score,SEP12k,SEP28k-E,SEP28k-T,SEP28k-D,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech
WomenWhoStutter,64,34,28780480,28828480,28764480,28844480,FALSE,WomenWhoStutter_64_1,0.2915754914,train,test,train,dev,2,1,0,0,0,1,1,2,1,0,0,0
WomenWhoStutter,64,35,29254240,29302240,29238240,29318240,TRUE,Pamela Mertz,0.291751951,,train,test,test,0,0,1,0,0,0,0,3,2,1,0,0
WomenWhoStutter,64,36,29280480,29328480,29264480,29344480,TRUE,Pamela Mertz,0.2286015749,,train,test,test,0,0,0,0,0,0,0,3,3,0,0,0
WomenWhoStutter,64,37,7715040,7763040,7699040,7779040,FALSE,WomenWhoStutter_64_1,0.5350733399,train,test,train,dev,0,1,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,64,38,29714400,29762400,29698400,29778400,TRUE,Pamela Mertz,0.5067716837,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,64,39,31869280,31917280,31853280,31933280,TRUE,Pamela Mertz,0.4578362107,,train,test,test,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,65,0,33045920,33093920,33029920,33109920,TRUE,Pamela Mertz,0.3441052139,,train,test,test,0,0,2,0,0,0,1,0,1,0,0,0
WomenWhoStutter,65,1,33170880,33218880,33154880,33234880,TRUE,Pamela Mertz,0.377568692,,train,test,test,0,0,2,0,1,0,1,0,0,0,0,0
WomenWhoStutter,65,2,34022720,34070720,34006720,34086720,FALSE,WomenWhoStutter_65_1,0.6939714551,train,dev,dev,train,0,0,2,0,0,0,0,0,1,1,0,0
WomenWhoStutter,65,3,34774240,34822240,34758240,34838240,FALSE,WomenWhoStutter_65_1,0.713388741,train,dev,dev,train,0,0,1,0,0,0,0,0,2,0,0,0
WomenWhoStutter,65,4,35578720,35626720,35562720,35642720,FALSE,WomenWhoStutter_65_1,0.7766039968,train,dev,dev,train,0,0,1,0,0,0,0,1,2,0,0,0
WomenWhoStutter,65,5,35846880,35894880,35830880,35910880,TRUE,Pamela Mertz,0.3689928949,,train,test,test,0,0,2,0,0,0,0,0,1,0,0,0
WomenWhoStutter,65,6,36543840,36591840,36527840,36607840,TRUE,Pamela Mertz,0.2812539935,,train,test,test,0,0,2,2,0,0,0,0,0,0,0,0
WomenWhoStutter,65,7,4196960,4244960,4180960,4260960,TRUE,Pamela Mertz,0.538173914,,train,test,test,0,0,1,1,0,0,2,3,1,0,0,0
WomenWhoStutter,65,8,38477760,38525760,38461760,38541760,TRUE,Pamela Mertz,0.4121513963,,train,test,test,0,0,0,1,0,0,0,0,2,1,0,0
WomenWhoStutter,65,9,38628160,38676160,38612160,38692160,TRUE,Pamela Mertz,0.2214617282,,train,test,test,0,0,1,0,0,0,0,0,2,0,0,0
WomenWhoStutter,65,10,38775200,38823200,38759200,38839200,TRUE,Pamela Mertz,0.2168067694,,train,test,test,0,2,3,0,0,0,0,0,0,0,0,0
WomenWhoStutter,65,11,42503040,42551040,42487040,42567040,TRUE,Pamela Mertz,0.4078138173,,train,test,test,0,0,2,0,0,0,1,0,1,0,0,0
WomenWhoStutter,65,12,42937600,42985600,42921600,43001600,TRUE,Pamela Mertz,0.1955360323,,train,test,test,0,0,1,1,0,0,0,0,1,0,0,0
WomenWhoStutter,65,13,6441920,6489920,6425920,6505920,TRUE,Pamela Mertz,0.3138884604,,train,test,test,0,1,3,2,0,0,0,1,0,0,0,0
WomenWhoStutter,65,14,6528320,6576320,6512320,6592320,TRUE,Pamela Mertz,0.3690007925,,train,test,test,0,0,0,3,0,0,0,0,0,0,0,0
WomenWhoStutter,65,15,6936320,6984320,6920320,7000320,TRUE,Pamela Mertz,0.4246765673,,train,test,test,0,0,2,1,0,0,1,0,0,0,0,0
WomenWhoStutter,65,16,2066240,2114240,2050240,2130240,TRUE,Pamela Mertz,0.2710266411,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0
WomenWhoStutter,65,17,13056480,13104480,13040480,13120480,TRUE,Pamela Mertz,0.3326652944,,train,test,test,0,0,0,1,0,0,0,0,2,0,0,0
WomenWhoStutter,65,18,13492320,13540320,13476320,13556320,TRUE,Pamela Mertz,0.3274828494,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0
WomenWhoStutter,65,19,13851040,13899040,13835040,13915040,TRUE,Pamela Mertz,0.4711805284,,train,test,test,0,0,1,1,0,0,0,0,1,0,0,0
WomenWhoStutter,65,20,14899360,14947360,14883360,14963360,TRUE,Pamela Mertz,0.4161907136,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,65,21,2246720,2294720,2230720,2310720,TRUE,Pamela Mertz,0.479244709,,train,test,test,0,0,2,0,0,0,0,3,1,1,0,0
WomenWhoStutter,65,22,17215200,17263200,17199200,17279200,FALSE,WomenWhoStutter_65_1,0.7285833955,train,dev,dev,train,0,0,2,0,0,0,0,0,1,0,0,0
WomenWhoStutter,65,23,17740800,17788800,17724800,17804800,FALSE,WomenWhoStutter_65_1,0.6835635304,train,dev,dev,train,0,0,2,0,0,0,1,1,1,1,0,0
WomenWhoStutter,65,24,18557120,18605120,18541120,18621120,TRUE,Pamela Mertz,0.3659866452,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0
WomenWhoStutter,65,25,2461280,2509280,2445280,2525280,TRUE,Pamela Mertz,0.4180238545,,train,test,test,0,0,3,0,0,0,0,0,1,0,0,0
WomenWhoStutter,65,26,18896800,18944800,18880800,18960800,TRUE,Pamela Mertz,0.3237349391,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0
WomenWhoStutter,65,27,18998720,19046720,18982720,19062720,TRUE,Pamela Mertz,0.4220680594,,train,test,test,0,0,0,2,0,0,0,0,1,0,0,0
WomenWhoStutter,65,28,22512640,22560640,22496640,22576640,FALSE,WomenWhoStutter_65_1,0.7005465627,train,dev,dev,train,0,0,2,0,0,0,0,0,1,1,0,0
WomenWhoStutter,65,29,24507040,24555040,24491040,24571040,TRUE,Pamela Mertz,0.5122371912,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0
WomenWhoStutter,65,30,26110400,26158400,26094400,26174400,TRUE,Pamela Mertz,0.4522106349,,train,test,test,0,0,1,0,0,0,0,0,2,0,0,0
WomenWhoStutter,65,31,26755840,26803840,26739840,26819840,TRUE,Pamela Mertz,0.2131782472,,train,test,test,0,0,0,2,0,0,1,2,1,0,0,0
WomenWhoStutter,65,32,27624480,27672480,27608480,27688480,TRUE,Pamela Mertz,0.4192993939,,train,test,test,0,0,0,2,1,0,1,3,0,0,0,0
WomenWhoStutter,65,33,28105600,28153600,28089600,28169600,TRUE,Pamela Mertz,0.4608673155,,train,test,test,0,0,2,0,0,0,0,0,1,0,0,0
WomenWhoStutter,65,34,28176800,28224800,28160800,28240800,TRUE,Pamela Mertz,0.3928177953,,train,test,test,0,0,0,1,0,0,0,3,2,0,0,0
WomenWhoStutter,65,35,28427840,28475840,28411840,28491840,TRUE,Pamela Mertz,0.2970716059,,train,test,test,0,0,3,1,1,0,0,0,0,0,0,0
WomenWhoStutter,65,36,29984640,30032640,29968640,30048640,TRUE,Pamela Mertz,0.4349128902,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,65,37,30125760,30173760,30109760,30189760,TRUE,Pamela Mertz,0.4298439622,,train,test,test,0,1,1,0,0,0,2,0,2,0,0,0
WomenWhoStutter,65,38,30655040,30703040,30639040,30719040,TRUE,Pamela Mertz,0.4164610803,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0
WomenWhoStutter,65,39,30804800,30852800,30788800,30868800,TRUE,Pamela Mertz,0.2344234735,,train,test,test,0,0,2,1,0,0,0,0,0,0,0,0
WomenWhoStutter,66,0,36255520,36303520,36239520,36319520,TRUE,Pamela Mertz,0.4535353482,,train,test,test,0,0,0,1,1,2,0,0,0,0,0,0
WomenWhoStutter,66,1,36422080,36470080,36406080,36486080,TRUE,Pamela Mertz,0.5782513022,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,66,2,36552320,36600320,36536320,36616320,TRUE,Pamela Mertz,0.4369764328,,train,test,test,0,0,1,1,0,0,0,0,1,0,0,0
WomenWhoStutter,66,3,36793600,36841600,36777600,36857600,TRUE,Pamela Mertz,0.3581040204,,train,test,test,0,0,2,0,0,0,0,2,2,0,0,0
WomenWhoStutter,66,4,37342400,37390400,37326400,37406400,TRUE,Pamela Mertz,0.5517777205,,train,test,test,0,0,0,2,0,0,0,3,1,0,0,0
WomenWhoStutter,66,5,38110720,38158720,38094720,38174720,TRUE,Pamela Mertz,0.239986077,,train,test,test,0,0,1,2,1,1,0,0,0,0,0,0
WomenWhoStutter,66,6,38620320,38668320,38604320,38684320,TRUE,Pamela Mertz,0.4992673099,,train,test,test,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,66,7,38651680,38699680,38635680,38715680,FALSE,WomenWhoStutter_66_1,0.4650947452,train,dev,dev,train,0,0,1,0,1,0,1,0,1,0,0,0
WomenWhoStutter,66,8,4614400,4662400,4598400,4678400,FALSE,WomenWhoStutter_66_1,0.4963384569,train,dev,dev,train,0,0,1,1,1,0,1,0,0,0,0,0
WomenWhoStutter,66,9,6089600,6137600,6073600,6153600,TRUE,Pamela Mertz,0.3503853679,,train,test,test,0,0,2,1,0,0,0,0,0,0,0,0
WomenWhoStutter,66,10,7259840,7307840,7243840,7323840,TRUE,Pamela Mertz,0.568310976,,train,test,test,0,0,1,0,0,0,0,0,2,0,0,0
WomenWhoStutter,66,11,929440,977440,913440,993440,FALSE,WomenWhoStutter_66_1,0.3492365181,train,dev,dev,train,0,0,0,3,0,1,0,3,0,1,0,0
WomenWhoStutter,66,12,7968320,8016320,7952320,8032320,TRUE,Pamela Mertz,0.5615882874,,train,test,test,0,0,0,0,0,0,0,1,3,0,0,0
WomenWhoStutter,66,13,1317440,1365440,1301440,1381440,FALSE,WomenWhoStutter_66_1,0.2716402113,train,dev,dev,train,0,0,1,2,0,0,0,0,0,0,0,0
WomenWhoStutter,66,14,10794880,10842880,10778880,10858880,FALSE,WomenWhoStutter_66_1,0.2503124475,train,dev,dev,train,0,0,1,1,0,0,0,3,2,0,0,0
WomenWhoStutter,66,15,11769440,11817440,11753440,11833440,FALSE,WomenWhoStutter_66_1,0.5107468963,train,dev,dev,train,0,0,0,2,0,0,0,0,1,0,0,0
WomenWhoStutter,66,16,11809120,11857120,11793120,11873120,FALSE,WomenWhoStutter_66_1,0.5239352584,train,dev,dev,train,0,0,0,1,3,0,0,0,0,0,0,0
WomenWhoStutter,66,17,11997920,12045920,11981920,12061920,FALSE,WomenWhoStutter_66_1,0.583663702,train,dev,dev,train,0,0,1,0,0,0,0,3,2,0,0,0
WomenWhoStutter,66,18,14163520,14211520,14147520,14227520,TRUE,Pamela Mertz,0.4180572033,,train,test,test,0,0,1,1,0,0,0,0,1,2,0,0
WomenWhoStutter,66,19,14839200,14887200,14823200,14903200,FALSE,WomenWhoStutter_66_1,0.5697335005,train,dev,dev,train,0,0,0,0,0,0,0,2,3,1,0,0
WomenWhoStutter,66,20,15876640,15924640,15860640,15940640,TRUE,Pamela Mertz,0.5308731794,,train,test,test,0,0,0,1,0,0,0,0,2,0,0,0
WomenWhoStutter,66,21,17611840,17659840,17595840,17675840,TRUE,Pamela Mertz,0.2411931902,,train,test,test,0,0,1,0,0,0,0,1,2,1,0,0
WomenWhoStutter,66,22,17863840,17911840,17847840,17927840,TRUE,Pamela Mertz,0.4273471832,,train,test,test,0,0,2,0,0,0,1,0,1,1,0,0
WomenWhoStutter,66,23,18711200,18759200,18695200,18775200,TRUE,Pamela Mertz,0.3043324053,,train,test,test,0,0,0,1,0,3,0,0,0,0,0,0
WomenWhoStutter,66,24,21476160,21524160,21460160,21540160,TRUE,Pamela Mertz,0.5093826056,,train,test,test,0,0,0,1,0,0,0,0,2,2,0,0
WomenWhoStutter,66,25,22685280,22733280,22669280,22749280,TRUE,Pamela Mertz,0.5356146097,,train,test,test,0,0,0,1,0,0,0,0,2,0,0,0
WomenWhoStutter,66,26,24149760,24197760,24133760,24213760,TRUE,Pamela Mertz,0.4035573602,,train,test,test,0,0,0,0,0,0,0,1,3,1,0,0
WomenWhoStutter,66,27,25681760,25729760,25665760,25745760,TRUE,Pamela Mertz,0.4837449193,,train,test,test,0,0,0,0,0,0,0,1,3,0,0,0
WomenWhoStutter,66,28,26637600,26685600,26621600,26701600,TRUE,Pamela Mertz,0.3437534869,,train,test,test,0,0,1,1,0,1,0,1,0,0,0,0
WomenWhoStutter,66,29,29435520,29483520,29419520,29499520,FALSE,WomenWhoStutter_66_1,0.3937147558,train,dev,dev,train,0,0,0,0,2,0,1,0,1,0,0,0
WomenWhoStutter,66,30,29531680,29579680,29515680,29595680,TRUE,Pamela Mertz,0.5546008945,,train,test,test,0,0,1,0,0,0,0,0,2,1,0,0
WomenWhoStutter,66,31,29560640,29608640,29544640,29624640,TRUE,Pamela Mertz,0.3034134209,,train,test,test,0,0,1,1,0,0,0,0,1,0,0,0
WomenWhoStutter,66,32,3308480,3356480,3292480,3372480,TRUE,Pamela Mertz,0.3704714477,,train,test,test,0,0,0,1,1,2,1,1,0,0,0,0
WomenWhoStutter,66,33,31932960,31980960,31916960,31996960,TRUE,Pamela Mertz,0.5845504999,,train,test,test,0,0,0,2,0,0,0,0,1,0,0,0
WomenWhoStutter,66,34,32046560,32094560,32030560,32110560,TRUE,Pamela Mertz,0.4093613625,,train,test,test,0,0,3,0,0,0,0,0,0,1,0,0
WomenWhoStutter,66,35,32512640,32560640,32496640,32576640,FALSE,WomenWhoStutter_66_1,0.5586795807,train,dev,dev,train,1,0,2,1,1,0,2,0,0,1,0,0
WomenWhoStutter,66,36,33580800,33628800,33564800,33644800,FALSE,WomenWhoStutter_66_1,0.4491417706,train,dev,dev,train,0,1,1,0,0,0,1,1,2,0,0,0
WomenWhoStutter,66,37,35349280,35397280,35333280,35413280,TRUE,Pamela Mertz,0.4229122102,,train,test,test,0,0,2,0,0,0,0,0,1,1,0,0
WomenWhoStutter,66,38,35424960,35472960,35408960,35488960,TRUE,Pamela Mertz,0.3057380319,,train,test,test,0,0,1,0,0,0,0,1,2,1,0,0
WomenWhoStutter,66,39,35802720,35850720,35786720,35866720,FALSE,WomenWhoStutter_66_1,0.4082709551,train,dev,dev,train,0,0,2,0,0,0,0,3,1,0,0,0
WomenWhoStutter,67,0,35336160,35384160,35320160,35400160,FALSE,WomenWhoStutter_67_1,0.4277693331,train,dev,dev,train,0,0,0,1,0,0,0,0,2,1,0,0
WomenWhoStutter,67,1,35987520,36035520,35971520,36051520,TRUE,Pamela Mertz,0.263810277,,train,test,test,0,1,1,0,0,0,0,0,3,0,0,0
WomenWhoStutter,67,2,36130720,36178720,36114720,36194720,TRUE,Pamela Mertz,0.4287310541,,train,test,test,0,1,2,0,0,0,0,3,1,0,0,0
WomenWhoStutter,67,3,3516640,3564640,3500640,3580640,TRUE,Pamela Mertz,0.458968848,,train,test,test,0,2,0,0,0,0,0,1,3,2,0,0
WomenWhoStutter,67,4,37178720,37226720,37162720,37242720,TRUE,Pamela Mertz,0.3272282779,,train,test,test,0,2,0,0,0,3,0,0,0,0,0,0
WomenWhoStutter,67,5,37702080,37750080,37686080,37766080,FALSE,WomenWhoStutter_67_1,0.05128143728,train,dev,dev,train,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,67,6,37899040,37947040,37883040,37963040,FALSE,WomenWhoStutter_67_1,0.5034762621,train,dev,dev,train,0,0,2,1,0,0,0,0,1,0,0,0
WomenWhoStutter,67,7,37961920,38009920,37945920,38025920,TRUE,Pamela Mertz,0.3584724665,,train,test,test,0,0,0,0,0,1,0,0,2,0,0,0
WomenWhoStutter,67,8,4034880,4082880,4018880,4098880,TRUE,Pamela Mertz,0.4691654742,,train,test,test,0,1,0,0,0,0,0,3,3,1,0,0
WomenWhoStutter,67,9,39417120,39465120,39401120,39481120,FALSE,WomenWhoStutter_67_1,0.5155764222,train,dev,dev,train,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,67,10,39449600,39497600,39433600,39513600,FALSE,WomenWhoStutter_67_1,0.1152803004,train,dev,dev,train,0,0,0,0,0,0,0,0,3,0,2,1
WomenWhoStutter,67,11,5820480,5868480,5804480,5884480,TRUE,Pamela Mertz,0.5248267055,,train,test,test,1,1,0,1,0,1,0,2,2,0,0,0
WomenWhoStutter,67,12,6227360,6275360,6211360,6291360,FALSE,WomenWhoStutter_67_1,0.3580201864,train,dev,dev,train,0,0,1,0,0,2,0,1,0,0,0,0
WomenWhoStutter,67,13,6841760,6889760,6825760,6905760,TRUE,Pamela Mertz,0.4182442725,,train,test,test,0,0,1,0,0,0,0,1,2,1,0,0
WomenWhoStutter,67,14,7201440,7249440,7185440,7265440,TRUE,Pamela Mertz,0.4519239366,,train,test,test,0,1,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,67,15,7666240,7714240,7650240,7730240,TRUE,Pamela Mertz,0.3237850964,,train,test,test,0,2,0,0,0,0,0,3,3,1,0,0
WomenWhoStutter,67,16,13777600,13825600,13761600,13841600,FALSE,WomenWhoStutter_67_1,0.4542010427,train,dev,dev,train,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,67,17,13980320,14028320,13964320,14044320,FALSE,WomenWhoStutter_67_1,0.3609827161,train,dev,dev,train,0,0,0,0,0,0,0,0,3,2,0,0
WomenWhoStutter,67,18,15437280,15485280,15421280,15501280,TRUE,Pamela Mertz,0.4578021765,,train,test,test,0,0,2,1,0,0,0,0,0,1,0,0
WomenWhoStutter,67,19,15471840,15519840,15455840,15535840,TRUE,Pamela Mertz,0.4158571362,,train,test,test,0,1,0,2,1,0,0,1,0,0,0,0
WomenWhoStutter,67,20,16191680,16239680,16175680,16255680,TRUE,Pamela Mertz,0.3877269328,,train,test,test,0,2,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,67,21,16640480,16688480,16624480,16704480,TRUE,Pamela Mertz,0.4573850036,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,67,22,16685600,16733600,16669600,16749600,TRUE,Pamela Mertz,0.3114747703,,train,test,test,0,1,0,1,0,0,0,0,3,0,0,0
WomenWhoStutter,67,23,18251520,18299520,18235520,18315520,FALSE,WomenWhoStutter_67_1,0.2600753009,train,dev,dev,train,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,67,24,18384000,18432000,18368000,18448000,FALSE,WomenWhoStutter_67_1,0.5273942947,train,dev,dev,train,0,0,0,1,0,0,0,2,2,2,0,0
WomenWhoStutter,67,25,2845280,2893280,2829280,2909280,FALSE,WomenWhoStutter_67_1,0.07140465081,train,dev,dev,train,0,2,1,1,0,0,0,0,2,0,0,0
WomenWhoStutter,67,26,21861920,21909920,21845920,21925920,TRUE,Pamela Mertz,0.4813073277,,train,test,test,0,1,1,0,0,0,0,0,3,1,0,0
WomenWhoStutter,67,27,25225120,25273120,25209120,25289120,FALSE,WomenWhoStutter_67_1,0.4901819825,train,dev,dev,train,0,0,1,0,0,0,0,0,2,0,0,0
WomenWhoStutter,67,28,26660160,26708160,26644160,26724160,TRUE,Pamela Mertz,0.3088368773,,train,test,test,0,1,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,67,29,27580320,27628320,27564320,27644320,TRUE,Pamela Mertz,0.5316015482,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,67,30,3062720,3110720,3046720,3126720,TRUE,Pamela Mertz,0.02243543975,,train,test,test,0,1,0,0,0,0,0,3,3,0,0,0
WomenWhoStutter,67,31,28840000,28888000,28824000,28904000,TRUE,Pamela Mertz,0.3976537287,,train,test,test,0,1,0,0,2,0,0,0,1,0,0,0
WomenWhoStutter,67,32,30655200,30703200,30639200,30719200,TRUE,Pamela Mertz,0.3348921239,,train,test,test,0,1,0,1,1,1,0,0,0,0,0,0
WomenWhoStutter,67,33,3131040,3179040,3115040,3195040,TRUE,Pamela Mertz,0.4421833754,,train,test,test,0,0,0,0,0,0,0,1,3,0,0,0
WomenWhoStutter,67,34,32185600,32233600,32169600,32249600,FALSE,WomenWhoStutter_67_1,0.4167568684,train,dev,dev,train,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,67,35,32872000,32920000,32856000,32936000,TRUE,Pamela Mertz,0.2914283872,,train,test,test,0,0,2,0,0,0,0,0,1,0,0,0
WomenWhoStutter,67,36,32901920,32949920,32885920,32965920,TRUE,Pamela Mertz,0.4465297163,,train,test,test,0,0,0,1,0,0,0,0,2,0,0,0
WomenWhoStutter,67,37,33321280,33369280,33305280,33385280,TRUE,Pamela Mertz,0.4238354266,,train,test,test,0,0,0,0,0,0,0,2,3,0,0,0
WomenWhoStutter,67,38,33598560,33646560,33582560,33662560,TRUE,Pamela Mertz,0.4164348841,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,67,39,34849280,34897280,34833280,34913280,FALSE,WomenWhoStutter_67_1,0.3790791333,train,dev,dev,train,0,0,1,0,0,0,0,2,2,0,0,0
WomenWhoStutter,68,0,4245440,4293440,4229440,4309440,TRUE,Pamela Mertz,0.222802043,,train,test,test,0,0,0,2,0,0,1,0,1,0,0,0
WomenWhoStutter,68,1,5360480,5408480,5344480,5424480,TRUE,Pamela Mertz,0.2358630747,,train,test,test,0,0,1,0,2,0,0,1,0,0,0,0
WomenWhoStutter,68,2,5897120,5945120,5881120,5961120,TRUE,Pamela Mertz,0.2449905276,,train,test,test,0,0,0,1,1,2,1,2,0,0,0,0
WomenWhoStutter,68,3,11570880,11618880,11554880,11634880,FALSE,WomenWhoStutter_68_1,0.6872851849,train,test,train,dev,0,0,0,1,0,2,0,1,1,0,0,0
WomenWhoStutter,68,4,12244320,12292320,12228320,12308320,TRUE,Pamela Mertz,0.3071081936,,train,test,test,0,0,1,1,3,0,0,1,0,0,0,0
WomenWhoStutter,68,5,12276000,12324000,12260000,12340000,TRUE,Pamela Mertz,0.2489072084,,train,test,test,0,0,0,2,2,0,1,0,0,0,0,0
WomenWhoStutter,68,6,1436640,1484640,1420640,1500640,TRUE,Pamela Mertz,0.1191925108,,train,test,test,0,0,0,0,3,0,1,1,0,0,0,2
WomenWhoStutter,68,7,15447520,15495520,15431520,15511520,FALSE,WomenWhoStutter_68_1,0.6640508175,train,test,train,dev,0,0,0,0,0,0,0,1,3,1,0,0
WomenWhoStutter,68,8,15624160,15672160,15608160,15688160,FALSE,WomenWhoStutter_68_1,0.6216395497,train,test,train,dev,0,0,0,3,0,0,0,1,0,0,0,0
WomenWhoStutter,68,9,19356800,19404800,19340800,19420800,TRUE,Pamela Mertz,0.3963055015,,train,test,test,0,0,1,2,2,2,1,0,0,0,0,0
WomenWhoStutter,68,10,20058720,20106720,20042720,20122720,TRUE,Pamela Mertz,0.184205696,,train,test,test,0,0,2,0,3,0,1,0,0,0,0,0
WomenWhoStutter,68,11,21854560,21902560,21838560,21918560,FALSE,WomenWhoStutter_68_1,0.7336214781,train,test,train,dev,0,0,0,0,1,2,0,0,0,0,0,0
WomenWhoStutter,68,12,22390720,22438720,22374720,22454720,TRUE,Pamela Mertz,0.2896417379,,train,test,test,0,0,0,3,1,0,0,0,0,0,0,0
WomenWhoStutter,68,13,23727040,23775040,23711040,23791040,TRUE,Pamela Mertz,0.1793340147,,train,test,test,1,0,0,1,1,0,0,0,0,0,0,1
WomenWhoStutter,68,14,24309760,24357760,24293760,24373760,TRUE,Pamela Mertz,0.3750181198,,train,test,test,0,0,0,1,2,0,0,1,0,0,0,0
WomenWhoStutter,68,15,25403520,25451520,25387520,25467520,TRUE,Pamela Mertz,0.4048118293,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,68,16,2989120,3037120,2973120,3053120,FALSE,WomenWhoStutter_68_1,0.7235479355,train,test,train,dev,0,0,1,1,0,0,0,0,1,1,0,0
WomenWhoStutter,68,17,3019040,3067040,3003040,3083040,FALSE,WomenWhoStutter_68_1,0.7441247702,train,test,train,dev,0,0,0,1,0,0,0,0,2,1,0,0
WomenWhoStutter,68,18,28519360,28567360,28503360,28583360,TRUE,Pamela Mertz,0.3126240671,,train,test,test,0,0,0,2,0,0,0,0,1,0,0,0
WomenWhoStutter,68,19,30040320,30088320,30024320,30104320,TRUE,Pamela Mertz,0.3029920459,,train,test,test,0,0,1,0,0,0,0,3,2,0,0,0
WomenWhoStutter,68,20,30714080,30762080,30698080,30778080,TRUE,Pamela Mertz,0.370165199,,train,test,test,0,1,0,2,0,0,0,0,1,0,0,0
WomenWhoStutter,68,21,30753920,30801920,30737920,30817920,TRUE,Pamela Mertz,0.1473258138,,train,test,test,1,0,0,1,2,0,1,0,0,0,0,1
WomenWhoStutter,68,22,32727520,32775520,32711520,32791520,FALSE,WomenWhoStutter_68_1,0.6837409735,train,test,train,dev,0,0,0,0,0,0,1,2,3,0,0,0
WomenWhoStutter,68,23,33214400,33262400,33198400,33278400,FALSE,WomenWhoStutter_68_1,0.3307179511,train,test,train,dev,0,0,0,2,0,0,0,0,1,0,0,0
WomenWhoStutter,68,24,33837440,33885440,33821440,33901440,FALSE,WomenWhoStutter_68_1,0.6245356202,train,test,train,dev,0,0,2,1,0,0,0,3,1,2,0,0
WomenWhoStutter,68,25,34287520,34335520,34271520,34351520,TRUE,Pamela Mertz,0.3758572042,,train,test,test,0,0,1,0,1,2,0,1,0,0,0,0
WomenWhoStutter,68,26,34704960,34752960,34688960,34768960,TRUE,Pamela Mertz,0.3831397295,,train,test,test,0,0,0,1,3,0,0,1,0,0,0,0
WomenWhoStutter,68,27,3707840,3755840,3691840,3771840,TRUE,Pamela Mertz,0.3909672797,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,68,28,40678400,40726400,40662400,40742400,FALSE,WomenWhoStutter_68_1,0.700995028,train,test,train,dev,0,0,1,0,0,0,0,0,2,0,0,0
WomenWhoStutter,68,29,41594880,41642880,41578880,41658880,FALSE,WomenWhoStutter_68_1,0.6697602868,train,test,train,dev,0,0,0,2,0,0,0,0,1,0,0,0
WomenWhoStutter,68,30,41778400,41826400,41762400,41842400,FALSE,WomenWhoStutter_68_1,0.7133558393,train,test,train,dev,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,68,31,42110240,42158240,42094240,42174240,FALSE,WomenWhoStutter_68_1,0.6567641497,train,test,train,dev,0,0,0,0,3,0,0,0,0,0,0,0
WomenWhoStutter,68,32,42332000,42380000,42316000,42396000,TRUE,Pamela Mertz,0.3790167868,,train,test,test,0,0,0,0,0,3,0,0,0,1,0,0
WomenWhoStutter,68,33,43324320,43372320,43308320,43388320,TRUE,Pamela Mertz,0.3795557618,,train,test,test,0,0,0,2,1,0,0,0,1,0,0,0
WomenWhoStutter,68,34,43923360,43971360,43907360,43987360,TRUE,Pamela Mertz,0.3887972236,,train,test,test,0,0,1,1,0,1,0,2,0,0,0,0
WomenWhoStutter,68,35,43953760,44001760,43937760,44017760,TRUE,Pamela Mertz,0.44762218,,train,test,test,0,0,3,0,1,0,1,0,0,0,0,1
WomenWhoStutter,68,36,46272320,46320320,46256320,46336320,TRUE,Pamela Mertz,0.4384780824,,train,test,test,0,0,0,2,0,0,0,3,2,1,0,0
WomenWhoStutter,68,37,46848640,46896640,46832640,46912640,TRUE,Pamela Mertz,0.4756891429,,train,test,test,0,0,0,3,3,0,1,0,0,0,0,0
