Show,EpId,ClipId,Start,Stop,Start_5_sec,Stop_5_sec,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech
FluencyBank,218,2,1114720,1162720,954720,1178720,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,218,3,1293440,1341440,1133440,1357440,0,0,0,1,0,2,0,1,0,0,0,0
FluencyBank,218,4,1316160,1364160,1156160,1380160,0,0,0,2,2,1,0,2,0,0,0,0
FluencyBank,218,5,1405440,1453440,1245440,1469440,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,218,6,1428800,1476800,1268800,1492800,0,0,0,1,0,0,0,3,2,0,0,0
FluencyBank,218,7,1502880,1550880,1342880,1566880,0,0,0,2,1,1,0,1,0,0,0,0
FluencyBank,218,8,1526240,1574240,1366240,1590240,0,0,0,1,0,0,0,3,2,0,0,0
FluencyBank,218,9,1550560,1598560,1390560,1614560,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,218,10,1609600,1657600,1449600,1673600,0,0,0,0,2,1,0,2,0,1,0,0
FluencyBank,218,11,1681120,1729120,1521120,1745120,0,0,0,1,0,3,0,2,0,0,0,0
FluencyBank,218,12,1703680,1751680,1543680,1767680,0,0,0,0,0,3,0,2,0,0,0,0
FluencyBank,218,13,1740160,1788160,1580160,1804160,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,218,14,1764960,1812960,1604960,1828960,0,0,0,1,0,0,0,3,2,0,0,0
FluencyBank,218,15,1863200,1911200,1703200,1927200,0,0,0,0,0,1,0,0,2,1,0,0
FluencyBank,218,16,1890880,1938880,1730880,1954880,0,0,0,0,0,3,0,1,0,0,0,0
FluencyBank,218,17,1951200,1999200,1791200,2015200,0,0,0,0,0,0,0,1,3,0,0,0
FluencyBank,218,18,1974880,2022880,1814880,2038880,0,0,1,0,0,2,0,3,0,0,0,0
FluencyBank,218,19,9760,57760,-150240,73760,0,0,0,0,0,0,0,0,3,2,0,0
FluencyBank,218,20,2022400,2070400,1862400,2086400,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,218,21,2049120,2097120,1889120,2113120,0,0,0,1,1,1,0,0,0,1,0,0
FluencyBank,218,22,2200800,2248800,2040800,2264800,0,0,2,0,0,2,0,2,0,1,0,0
FluencyBank,218,23,2226560,2274560,2066560,2290560,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,218,24,2265760,2313760,2105760,2329760,0,0,0,0,0,0,0,1,3,1,0,0
FluencyBank,218,25,2344480,2392480,2184480,2408480,0,0,0,0,0,0,0,1,3,0,0,0
FluencyBank,218,26,2369440,2417440,2209440,2433440,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,218,27,2554720,2602720,2394720,2618720,0,0,0,0,0,1,0,0,2,1,0,0
FluencyBank,218,28,2578880,2626880,2418880,2642880,0,0,0,0,0,0,0,3,3,1,0,0
FluencyBank,218,29,2643680,2691680,2483680,2707680,0,0,1,0,0,0,0,3,2,1,0,0
FluencyBank,218,30,2669760,2717760,2509760,2733760,0,0,0,0,0,0,0,0,3,2,0,0
FluencyBank,218,31,2703840,2751840,2543840,2767840,0,0,0,0,0,1,0,2,2,2,0,0
FluencyBank,218,32,2726880,2774880,2566880,2790880,0,0,0,0,0,0,0,2,3,2,0,0
FluencyBank,218,33,2788160,2836160,2628160,2852160,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,218,34,2815680,2863680,2655680,2879680,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,218,35,2881920,2929920,2721920,2945920,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,218,36,2907840,2955840,2747840,2971840,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,218,37,183840,231840,23840,247840,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,218,38,206560,254560,46560,270560,0,0,1,0,0,0,0,0,2,2,0,0
FluencyBank,218,39,2955360,3003360,2795360,3019360,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,218,40,2993600,3041600,2833600,3057600,0,0,0,0,0,3,0,3,0,1,0,0
FluencyBank,218,41,3076800,3124800,2916800,3140800,0,0,0,1,0,0,0,1,2,0,0,0
FluencyBank,218,42,3099360,3147360,2939360,3163360,0,0,0,3,1,0,0,0,0,0,0,0
FluencyBank,218,43,3138560,3186560,2978560,3202560,0,0,0,0,0,3,0,1,0,0,0,0
FluencyBank,218,44,3202560,3250560,3042560,3266560,0,0,0,2,0,0,0,3,1,0,0,0
FluencyBank,218,45,3226560,3274560,3066560,3290560,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,218,46,3300640,3348640,3140640,3364640,0,0,0,0,0,3,0,1,0,1,0,0
FluencyBank,218,47,3325440,3373440,3165440,3389440,0,0,0,2,0,0,1,0,1,1,0,0
FluencyBank,218,48,3440480,3488480,3280480,3504480,0,0,1,1,0,0,0,1,1,1,0,0
FluencyBank,218,49,3466400,3514400,3306400,3530400,0,0,0,1,1,0,0,0,1,0,0,0
FluencyBank,218,50,3512160,3560160,3352160,3576160,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,218,51,3601920,3649920,3441920,3665920,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,218,52,3627360,3675360,3467360,3691360,0,0,1,2,0,1,0,2,0,0,0,0
FluencyBank,218,53,3686080,3734080,3526080,3750080,0,0,0,2,2,0,0,0,0,0,0,0
FluencyBank,218,54,416640,464640,256640,480640,0,0,0,0,1,0,0,2,2,0,0,0
FluencyBank,218,55,441280,489280,281280,505280,0,0,0,1,0,0,0,3,2,0,0,0
FluencyBank,218,56,3743200,3791200,3583200,3807200,0,0,0,0,3,0,0,3,0,0,0,0
FluencyBank,218,57,3775840,3823840,3615840,3839840,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,218,58,3851360,3899360,3691360,3915360,0,0,0,0,0,0,1,0,3,0,0,0
FluencyBank,218,59,3885120,3933120,3725120,3949120,0,0,2,0,0,0,0,1,1,0,0,0
FluencyBank,218,60,3893440,3941440,3733440,3957440,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,218,61,3908800,3956800,3748800,3972800,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,218,62,3921760,3969760,3761760,3985760,0,0,0,0,0,0,1,2,3,1,0,0
FluencyBank,218,63,3959200,4007200,3799200,4023200,0,0,2,0,0,0,0,2,1,0,0,0
FluencyBank,218,64,4051520,4099520,3891520,4115520,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,218,65,4079520,4127520,3919520,4143520,0,0,1,0,0,1,0,2,2,1,0,0
FluencyBank,218,66,4394080,4442080,4234080,4458080,1,0,2,0,0,0,0,2,1,0,0,0
FluencyBank,218,67,4425280,4473280,4265280,4489280,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,218,68,4465120,4513120,4305120,4529120,0,0,0,0,0,0,0,1,3,1,0,0
FluencyBank,218,69,4489120,4537120,4329120,4553120,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,218,70,4551680,4599680,4391680,4615680,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,218,71,491360,539360,331360,555360,0,0,1,0,0,1,0,3,1,0,0,0
FluencyBank,218,72,4716960,4764960,4556960,4780960,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,218,73,4743520,4791520,4583520,4807520,0,0,0,0,0,1,0,3,2,0,0,0
FluencyBank,218,74,4911680,4959680,4751680,4975680,0,0,0,1,0,2,0,3,0,0,0,0
FluencyBank,218,75,4936160,4984160,4776160,5000160,0,0,0,2,0,1,0,1,0,0,0,0
FluencyBank,218,76,4959040,5007040,4799040,5023040,0,0,0,1,1,1,0,0,0,0,0,0
FluencyBank,218,77,4972640,5020640,4812640,5036640,0,0,0,2,2,0,0,0,0,0,0,0
FluencyBank,218,78,5019680,5067680,4859680,5083680,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,218,79,511040,559040,351040,575040,0,0,0,1,1,1,0,3,2,1,0,0
FluencyBank,218,80,596160,644160,436160,660160,0,0,0,2,0,1,0,2,0,0,0,0
FluencyBank,218,81,620800,668800,460800,684800,1,0,0,2,1,1,0,2,0,0,0,0
FluencyBank,218,82,672320,720320,512320,736320,0,0,1,1,0,3,0,1,0,0,0,0
FluencyBank,218,83,695040,743040,535040,759040,0,0,1,1,0,0,0,0,1,1,0,0
FluencyBank,218,84,731680,779680,571680,795680,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,218,85,755840,803840,595840,819840,0,0,0,0,0,1,0,3,2,0,0,0
FluencyBank,218,86,1010720,1058720,850720,1074720,0,0,1,0,0,0,0,2,2,1,0,0
FluencyBank,218,87,983520,1031520,823520,1047520,0,0,0,0,0,0,0,3,3,1,0,0
FluencyBank,219,0,23360,71360,-136640,87360,0,0,0,0,0,0,0,0,3,2,0,0
FluencyBank,219,1,1531840,1579840,1371840,1595840,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,219,2,1718400,1766400,1558400,1782400,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,219,3,1750880,1798880,1590880,1814880,1,0,0,2,1,0,0,3,1,1,0,0
FluencyBank,219,4,1772320,1820320,1612320,1836320,0,0,1,0,0,0,0,2,2,0,0,0
FluencyBank,219,5,1953280,2001280,1793280,2017280,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,219,6,1977600,2025600,1817600,2041600,0,0,1,1,0,0,0,0,1,0,0,0
FluencyBank,219,7,2121120,2169120,1961120,2185120,1,0,0,1,2,0,0,2,0,0,0,0
FluencyBank,219,8,2146240,2194240,1986240,2210240,0,0,0,1,0,0,0,3,2,1,0,0
FluencyBank,219,9,2229280,2277280,2069280,2293280,0,0,2,0,2,0,0,0,0,0,0,0
FluencyBank,219,10,2264320,2312320,2104320,2328320,0,0,0,3,1,0,0,0,0,0,0,0
FluencyBank,219,11,2614080,2662080,2454080,2678080,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,219,12,2642400,2690400,2482400,2706400,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,219,13,2841600,2889600,2681600,2905600,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,219,14,2866400,2914400,2706400,2930400,0,0,1,1,0,0,0,2,1,1,0,0
FluencyBank,219,15,3115040,3163040,2955040,3179040,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,219,16,3140640,3188640,2980640,3204640,0,0,0,1,0,0,0,2,2,0,0,0
FluencyBank,219,17,3201280,3249280,3041280,3265280,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,219,18,3239520,3287520,3079520,3303520,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,219,19,42080,90080,-117920,106080,0,0,0,0,0,0,0,0,3,2,0,0
FluencyBank,219,20,3507200,3555200,3347200,3571200,0,0,0,0,0,1,0,3,2,0,0,0
FluencyBank,219,21,3533120,3581120,3373120,3597120,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,219,22,3639360,3687360,3479360,3703360,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,219,23,3680480,3728480,3520480,3744480,0,0,1,1,0,0,0,0,1,0,0,0
FluencyBank,219,24,4048000,4096000,3888000,4112000,0,0,0,1,0,0,0,0,2,1,0,0
FluencyBank,219,25,4077440,4125440,3917440,4141440,0,0,0,1,0,0,0,0,2,0,0,0
FluencyBank,219,26,4120640,4168640,3960640,4184640,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,219,27,4145280,4193280,3985280,4209280,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,219,28,4331520,4379520,4171520,4395520,0,0,0,2,0,0,0,1,1,1,0,0
FluencyBank,219,29,4360640,4408640,4200640,4424640,0,0,0,2,2,0,0,1,0,0,0,0
FluencyBank,219,30,4509760,4557760,4349760,4573760,0,0,0,2,0,0,0,2,1,0,0,0
FluencyBank,219,31,4534720,4582720,4374720,4598720,0,0,0,1,1,0,0,0,1,0,0,0
FluencyBank,219,32,4636480,4684480,4476480,4700480,0,0,0,1,1,0,0,0,1,1,0,0
FluencyBank,219,33,4663680,4711680,4503680,4727680,0,0,0,1,1,0,0,0,1,0,0,0
FluencyBank,219,34,4735200,4783200,4575200,4799200,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,219,35,4759840,4807840,4599840,4823840,0,0,0,0,0,1,0,3,2,0,0,0
FluencyBank,219,36,4784480,4832480,4624480,4848480,0,0,0,0,0,0,0,2,3,1,0,0
FluencyBank,219,37,4831680,4879680,4671680,4895680,0,0,1,0,0,0,0,2,2,0,0,0
FluencyBank,219,38,4856320,4904320,4696320,4920320,0,0,0,0,0,1,0,3,2,0,0,0
FluencyBank,219,39,136160,184160,-23840,200160,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,219,40,161920,209920,1920,225920,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,219,41,4911360,4959360,4751360,4975360,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,219,42,5041120,5089120,4881120,5105120,1,0,1,0,0,0,0,0,2,0,0,0
FluencyBank,219,43,5068320,5116320,4908320,5132320,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,219,44,5091360,5139360,4931360,5155360,0,0,1,0,0,0,0,3,2,2,0,0
FluencyBank,219,45,5108320,5156320,4948320,5172320,0,0,1,1,0,0,0,2,1,0,0,0
FluencyBank,219,46,5334240,5382240,5174240,5398240,0,0,2,0,2,0,0,1,0,0,0,0
FluencyBank,219,47,5358880,5406880,5198880,5422880,0,0,1,1,0,0,0,0,1,0,0,0
FluencyBank,219,48,5528640,5576640,5368640,5592640,0,0,0,1,0,3,0,0,0,0,0,0
FluencyBank,219,49,5554560,5602560,5394560,5618560,0,0,0,0,1,1,0,1,2,0,0,0
FluencyBank,219,50,5655360,5703360,5495360,5719360,0,0,0,0,0,2,0,0,1,1,0,0
FluencyBank,219,51,5679520,5727520,5519520,5743520,0,0,0,1,0,0,0,0,2,1,0,0
FluencyBank,219,52,5840640,5888640,5680640,5904640,0,0,0,1,0,0,0,0,2,0,0,0
FluencyBank,219,53,5872640,5920640,5712640,5936640,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,219,54,5910560,5958560,5750560,5974560,0,0,0,0,0,0,0,3,3,1,0,0
FluencyBank,219,55,5939200,5987200,5779200,6003200,0,0,0,1,3,0,0,3,0,0,0,0
FluencyBank,219,56,6146880,6194880,5986880,6210880,0,0,0,1,0,0,0,1,2,0,0,0
FluencyBank,219,57,6186560,6234560,6026560,6250560,0,0,0,1,3,0,0,0,0,0,0,0
FluencyBank,219,58,269920,317920,109920,333920,0,0,0,0,0,2,0,2,1,0,0,0
FluencyBank,219,59,299520,347520,139520,363520,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,219,60,6622080,6670080,6462080,6686080,0,0,0,2,1,1,0,0,0,0,0,0
FluencyBank,219,61,6647680,6695680,6487680,6711680,0,0,0,2,0,0,0,0,1,0,0,0
FluencyBank,219,62,7184320,7232320,7024320,7248320,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,219,63,7209280,7257280,7049280,7273280,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,219,64,7352160,7400160,7192160,7416160,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,219,65,7382400,7430400,7222400,7446400,0,0,0,1,0,0,0,1,2,0,0,0
FluencyBank,219,66,7397920,7445920,7237920,7461920,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,219,67,7443840,7491840,7283840,7507840,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,219,68,7469120,7517120,7309120,7533120,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,219,69,7640960,7688960,7480960,7704960,0,0,1,0,0,0,0,0,2,2,0,0
FluencyBank,219,70,7671840,7719840,7511840,7735840,0,0,0,0,3,0,0,0,0,0,0,0
FluencyBank,219,71,7710880,7758880,7550880,7774880,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,219,72,7739360,7787360,7579360,7803360,0,0,0,0,3,1,0,0,0,0,0,0
FluencyBank,219,73,8027680,8075680,7867680,8091680,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,219,74,8054880,8102880,7894880,8118880,0,0,0,1,0,0,0,0,2,2,0,0
FluencyBank,219,75,8272320,8320320,8112320,8336320,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,219,76,8299520,8347520,8139520,8363520,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,219,77,8504960,8552960,8344960,8568960,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,219,78,8532800,8580800,8372800,8596800,0,0,0,2,0,0,0,0,1,1,0,0
FluencyBank,219,79,401120,449120,241120,465120,0,0,1,1,0,0,0,0,2,1,0,0
FluencyBank,219,80,425920,473920,265920,489920,0,0,0,0,1,0,0,0,2,1,0,0
FluencyBank,219,81,8607680,8655680,8447680,8671680,0,0,0,1,0,0,0,0,2,1,0,0
FluencyBank,219,82,8633280,8681280,8473280,8697280,0,0,1,0,1,0,0,1,1,0,0,0
FluencyBank,219,83,8778080,8826080,8618080,8842080,0,0,2,1,0,0,0,0,1,0,0,0
FluencyBank,219,84,8811360,8859360,8651360,8875360,0,0,0,2,0,0,0,0,1,0,0,0
FluencyBank,219,85,8958400,9006400,8798400,9022400,0,0,0,2,0,0,0,3,1,1,0,0
FluencyBank,219,86,8984800,9032800,8824800,9048800,0,0,0,0,0,1,0,3,2,0,0,0
FluencyBank,219,87,9298400,9346400,9138400,9362400,0,0,0,0,0,0,0,0,3,2,0,0
FluencyBank,219,88,9323520,9371520,9163520,9387520,0,0,0,0,3,0,0,1,0,0,0,0
FluencyBank,219,89,9419520,9467520,9259520,9483520,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,219,90,9450080,9498080,9290080,9514080,0,0,0,1,0,0,0,2,2,1,0,0
FluencyBank,219,91,9464640,9512640,9304640,9528640,0,0,0,0,0,1,0,3,2,0,0,0
FluencyBank,219,92,9538880,9586880,9378880,9602880,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,219,93,9564640,9612640,9404640,9628640,1,0,0,0,2,2,0,1,0,0,0,0
FluencyBank,219,94,9620160,9668160,9460160,9684160,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,219,95,9650080,9698080,9490080,9714080,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,219,96,9734080,9782080,9574080,9798080,0,0,0,1,1,0,0,2,1,1,0,0
FluencyBank,219,97,9762240,9810240,9602240,9826240,0,0,0,0,0,1,0,0,2,0,0,0
FluencyBank,219,98,9815040,9863040,9655040,9879040,0,0,0,0,0,0,0,0,3,2,0,0
FluencyBank,219,99,9839360,9887360,9679360,9903360,0,0,0,0,0,0,0,0,3,2,0,0
FluencyBank,219,100,626880,674880,466880,690880,0,0,1,0,0,0,0,2,2,0,0,0
FluencyBank,219,101,652640,700640,492640,716640,0,0,0,1,2,0,0,3,0,0,0,0
FluencyBank,219,102,10289600,10337600,10129600,10353600,0,0,0,0,0,1,0,1,2,0,0,0
FluencyBank,219,103,10313760,10361760,10153760,10377760,0,0,0,1,0,1,0,0,1,0,0,0
FluencyBank,219,104,10511840,10559840,10351840,10575840,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,219,105,10537440,10585440,10377440,10601440,0,0,0,1,0,0,0,0,2,0,0,0
FluencyBank,219,106,10636160,10684160,10476160,10700160,1,0,2,0,0,0,0,2,1,2,0,0
FluencyBank,219,107,10661600,10709600,10501600,10725600,0,0,0,1,0,0,0,3,2,0,0,0
FluencyBank,219,108,10759200,10807200,10599200,10823200,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,219,109,10785120,10833120,10625120,10849120,0,0,0,0,1,0,0,0,2,0,0,0
FluencyBank,219,110,11002560,11050560,10842560,11066560,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,219,111,11034880,11082880,10874880,11098880,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,219,112,11178720,11226720,11018720,11242720,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,219,113,11204160,11252160,11044160,11268160,0,0,0,2,2,0,0,3,0,0,0,0
FluencyBank,219,114,11280320,11328320,11120320,11344320,0,0,0,2,0,0,0,0,1,0,0,0
FluencyBank,219,115,11307520,11355520,11147520,11371520,0,0,2,2,0,0,0,0,0,0,0,0
FluencyBank,219,116,11429280,11477280,11269280,11493280,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,219,117,11460800,11508800,11300800,11524800,0,0,0,1,0,0,1,0,2,0,0,0
FluencyBank,219,118,700480,748480,540480,764480,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,219,119,726400,774400,566400,790400,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,219,120,914720,962720,754720,978720,0,0,0,1,0,0,0,0,2,0,0,0
FluencyBank,219,121,943200,991200,783200,1007200,0,0,1,0,1,0,0,0,1,0,0,0
FluencyBank,219,122,1088480,1136480,928480,1152480,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,219,123,1118880,1166880,958880,1182880,0,0,0,1,0,3,0,0,0,0,0,0
FluencyBank,219,124,1456000,1504000,1296000,1520000,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,219,125,1481120,1529120,1321120,1545120,0,0,1,1,0,0,0,0,2,1,0,0
FluencyBank,230,0,3840,51840,-156160,67840,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,230,1,10904000,10952000,10744000,10968000,0,0,0,0,0,3,0,0,0,0,0,0
FluencyBank,230,2,10956320,11004320,10796320,11020320,0,0,0,2,1,0,0,0,0,0,0,0
FluencyBank,230,3,11059680,11107680,10899680,11123680,0,0,0,0,0,3,0,1,0,0,0,0
FluencyBank,230,4,11089280,11137280,10929280,11153280,0,0,0,0,0,1,0,3,2,1,0,0
FluencyBank,230,5,11145600,11193600,10985600,11209600,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,230,6,11186240,11234240,11026240,11250240,0,0,0,1,0,0,0,2,2,1,0,0
FluencyBank,230,7,11211520,11259520,11051520,11275520,0,0,0,1,0,1,0,2,2,0,0,0
FluencyBank,230,8,11234080,11282080,11074080,11298080,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,230,9,11307680,11355680,11147680,11371680,0,0,0,0,2,1,1,0,0,0,0,0
FluencyBank,230,10,11338560,11386560,11178560,11402560,0,0,0,3,0,0,0,0,0,0,0,0
FluencyBank,230,11,11736960,11784960,11576960,11800960,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,230,12,11772320,11820320,11612320,11836320,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,230,13,11836320,11884320,11676320,11900320,0,0,0,0,1,2,0,0,0,1,0,0
FluencyBank,230,14,11882720,11930720,11722720,11946720,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,230,15,11916800,11964800,11756800,11980800,0,0,0,1,0,0,0,3,2,0,0,0
FluencyBank,230,16,880160,928160,720160,944160,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,230,17,11950560,11998560,11790560,12014560,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,230,18,12021280,12069280,11861280,12085280,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,230,19,12048480,12096480,11888480,12112480,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,230,20,12141760,12189760,11981760,12205760,0,0,0,2,0,0,0,0,1,0,0,0
FluencyBank,230,21,12175040,12223040,12015040,12239040,0,0,0,1,1,1,0,1,0,0,0,0
FluencyBank,230,22,12241920,12289920,12081920,12305920,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,230,23,12271360,12319360,12111360,12335360,0,0,1,1,2,0,0,1,0,0,0,0
FluencyBank,230,24,12320000,12368000,12160000,12384000,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,230,25,12352800,12400800,12192800,12416800,1,0,0,0,1,1,1,0,1,0,0,0
FluencyBank,230,26,12377440,12425440,12217440,12441440,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,230,27,1002560,1050560,842560,1066560,0,0,0,1,2,0,0,0,0,0,0,0
FluencyBank,230,28,1040160,1088160,880160,1104160,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,230,29,1074720,1122720,914720,1138720,0,0,0,1,0,0,0,3,2,0,0,0
FluencyBank,230,30,1120160,1168160,960160,1184160,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,230,31,1161440,1209440,1001440,1225440,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,230,32,1199200,1247200,1039200,1263200,0,0,0,1,0,1,0,0,2,2,0,0
FluencyBank,230,33,1229120,1277120,1069120,1293120,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,230,34,1327840,1375840,1167840,1391840,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,230,35,1360160,1408160,1200160,1424160,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,230,36,1419040,1467040,1259040,1483040,0,0,0,2,0,0,0,0,1,0,0,0
FluencyBank,230,37,1450400,1498400,1290400,1514400,0,0,1,1,1,0,0,0,1,0,0,0
FluencyBank,230,38,208000,256000,48000,272000,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,230,39,238560,286560,78560,302560,0,0,0,1,0,0,0,0,2,0,0,0
FluencyBank,230,40,1490880,1538880,1330880,1554880,0,0,1,2,0,0,0,0,1,0,0,0
FluencyBank,230,41,1575040,1623040,1415040,1639040,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,230,42,1608160,1656160,1448160,1672160,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,230,43,1631360,1679360,1471360,1695360,0,0,0,1,0,0,1,0,2,0,0,0
FluencyBank,230,44,1676480,1724480,1516480,1740480,0,0,0,0,0,3,0,2,0,1,0,0
FluencyBank,230,45,1907680,1955680,1747680,1971680,0,0,0,1,2,0,0,0,0,0,0,0
FluencyBank,230,46,1949280,1997280,1789280,2013280,0,0,1,0,0,0,0,3,2,0,0,0
FluencyBank,230,47,2006560,2054560,1846560,2070560,0,0,0,1,0,0,0,3,2,0,0,0
FluencyBank,230,48,2035840,2083840,1875840,2099840,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,230,49,2076160,2124160,1916160,2140160,0,0,0,3,1,0,0,0,0,0,0,0
FluencyBank,230,50,2105920,2153920,1945920,2169920,0,0,1,0,0,0,0,0,2,0,0,0
FluencyBank,230,51,2252800,2300800,2092800,2316800,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,230,52,2284640,2332640,2124640,2348640,0,0,1,2,1,0,0,0,0,0,0,0
FluencyBank,230,53,2334080,2382080,2174080,2398080,0,0,0,0,0,1,0,1,2,0,0,0
FluencyBank,230,54,2378720,2426720,2218720,2442720,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,230,55,2410240,2458240,2250240,2474240,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,230,56,311520,359520,151520,375520,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,230,57,2478080,2526080,2318080,2542080,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,230,58,2549920,2597920,2389920,2613920,0,0,1,0,0,3,0,1,0,0,0,0
FluencyBank,230,59,2586720,2634720,2426720,2650720,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,230,60,2726240,2774240,2566240,2790240,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,230,61,2760960,2808960,2600960,2824960,0,0,0,2,1,0,0,0,0,0,0,0
